smiles_key,SMILES,HOMO(eV),HOMO_xtb(eV),HOMO_DFT(eV),LUMO(eV),LUMO_xtb(eV),LUMO_DFT(eV),GAP(eV),GAP_xtb(eV),GAP_DFT(eV),Id,voc_pcbm(V),jsc_pcbm(A.m-2),pce_pcbm(%),voc_pcdtbt(V),jsc_pcdtbt(A.m-2),pce_pcdtbt(%),sas1(%),pce_pcbm_sas(%),pce_pcdtbt_sas(%),PCA1,PCA2,PCA3,tSNE1,tSNE2,Cluster
gdb 43131,O=C1C2COC(O2)C1=O,-6.492636704372,-11.388,-6.511765214348411,-2.732023156408,-9.8598,-2.843823362302454,3.760613547964,1.528234490363,3.667941852045957,43131,1.892636704372,1.0153351445437857,0.13876511385907694,2.467976843592,0.0,0.0,7.232757350491248,-7.093992236632171,-7.232757350491248,2.5170911466146753,-0.6769317884552162,1.677014568196164,11.861854,0.6964369,0
gdb 43243,O=C1C=C2C=CC3C2N13,-5.7851406678520005,-10.7779,-6.347640720528928,-3.842247706024,-8.3913,-2.222814503411316,1.942892961828,2.386508361109,4.124826217117612,43243,1.1851406678520007,86.02159993009782,7.361749509017593,1.3577522939759998,0.0,0.0,7.5462328813770085,-0.18448337235941548,-7.5462328813770085,4.156277898124768,-2.1835548652426775,-13.117379887233566,24.024303,-15.280188,0
gdb 43263,O=C1C=CC(C#C)C1=O,-6.506242397382,-10.91,-6.551624252864431,-2.778282512642,-9.3586,-2.8370750968573524,3.72795988474,1.551475764755,3.7145491560070787,43263,1.9062423973819997,1.127415450229061,0.15519071209336346,2.4217174873580003,0.0,0.0,6.707152611137975,-6.551961899044612,-6.707152611137975,2.7504806641529265,-0.414110713700749,1.1585431932360997,14.288729,-1.8705456,0
gdb 43275,O=C1C=CC2(CN2)C1=O,-6.351137497068,-10.7638,-6.3388950582028665,-2.615014196522,-9.2891,-2.646224446975615,3.736123300546,1.474697374919,3.6926706112272516,43275,1.7511374970679998,1.0983797581892687,0.13889173005859864,2.584985803478,0.0,0.0,7.425180507037817,-7.286288776979219,-7.425180507037817,1.6080959753279926,-0.8842405754675301,1.6264852625144843,9.664009,0.97094053,0
gdb 43276,O=C1C=CC2(CO2)C1=O,-6.555222892218,-11.186,-6.573099507007939,-2.797330482856,-9.6233,-2.829220516927389,3.757892409362,1.562679553967,3.7438789900805496,43276,1.9552228922179997,1.0242691988607229,0.1446152210179744,2.402669517144,0.0,0.0,6.770968007232159,-6.626352786214184,-6.770968007232159,2.9383537934701507,-0.36600983046732655,1.3242430550948072,14.583857,-1.5782024,0
gdb 43503,N=C1NC(=CC1=O)C#C,-6.438213932332,-10.6149,-6.395728462806823,-2.669436968562,-8.7274,-2.620451322928077,3.76877696377,1.88748345616,3.7752771398787464,43503,1.8382139323320004,0.9889601964351334,0.13127392939106378,2.530563031438,0.0,0.0,6.809866446841405,-6.678592517450341,-6.809866446841405,2.0457401687986074,-0.2510087324745831,1.221939511769266,11.678093,-4.763014,0
gdb 43504,N=C1NC(=CC1=O)C#N,-7.08856605821,-11.0501,-7.043564781525934,-3.322510233042,-9.3904,-3.255242376764367,3.766055825168,1.659663896077,3.788322404761567,43504,2.48856605821,0.9976811543354851,0.17928525006457463,1.8774897669579997,0.0,0.0,6.125196151978557,-5.945910901913982,-6.125196151978557,4.681847379221998,0.17034295138543562,0.7547153567651882,22.685905,-0.378285,0
gdb 43505,O=C1CC(=CC1=O)C#C,-6.468146456954,-10.8365,-6.502828722623579,-2.930666274354,-9.2565,-2.9941151668295083,3.5374801826,1.579977226272,3.5087135557940705,43505,1.868146456954,2.0391454171186294,0.2750823573059183,2.269333725646,0.0,0.0,6.107719470288546,-5.832637112982628,-6.107719470288546,3.47682358406786,-0.24171080148556143,0.19019213793552,23.665016,-1.8523407,0
gdb 43506,O=C1CC(=CC1=O)C#N,-7.045027840578,-11.3347,-7.072373189053702,-3.589181816038,-9.9127,-3.6376916086653304,3.453124885938,1.421910163073,3.434681580388372,43506,2.4450278405780006,2.624897461817929,0.4634466750433036,1.6108181839620002,0.0,0.0,5.276550792177068,-4.813104117133765,-5.276550792177068,6.131008866743469,0.06076893794002367,-0.696431650781305,30.085659,-1.4702166,0
gdb 43507,O=C1NC(=CC1=O)C#C,-6.685837545114,-10.9204,-6.716472796358564,-2.976925630588,-9.2641,-3.057652250154292,3.708911914526,1.656370586999,3.6588205462042724,43507,2.0858375451140008,1.1979195911881866,0.180431253887624,2.223074369412,0.0,0.0,5.988757938579053,-5.808326684691429,-5.988757938579053,3.9180973932813448,0.09495328803907208,0.589428443909504,23.58138,-2.3642364,0
gdb 45456,O=C1CC2COC2C1=O,-6.348416358466,-10.9646,-6.364516810789408,-2.63950444394,-9.303,-2.78573885633345,3.706190775924,1.661589339404,3.578777954455958,45456,1.7484163584660004,1.208314633408333,0.15255572683266785,2.5604955560600002,0.0,0.0,7.146702673155882,-6.994146946323213,-7.146702673155882,1.9828175341324301,-0.6837599086041827,1.3885172431221597,11.264391,-0.5329824,0
gdb 45458,O=C1CN2CCC2C1=O,-5.87765938032,-10.1778,-5.899393992466234,-2.636783305338,-9.0179,-2.748097392242567,3.240876074982,1.159886325221,3.1512966002236675,45458,1.27765938032,4.823186953291077,0.4449926144462871,2.563216694662,0.0,0.0,7.070432611356448,-6.625439996910162,-7.070432611356448,1.1068155979081005,-1.8412738198104226,-0.09806445917889965,7.018353,-3.009404,0
gdb 45606,N=C1NC=C(C#C)C1=O,-6.076302498266,-10.5432,-6.064603773353467,-2.39460196976,-8.7156,-2.4315345195562363,3.681700528506,1.827601530965,3.6330692537972302,45606,1.4763024982660002,1.3056519185656532,0.13918947125719675,2.80539803024,0.0,0.0,6.7131144106423095,-6.573924939385113,-6.7131144106423095,1.3403226800560701,-0.46299965668914356,1.0177468112478663,9.202263,-7.553223,0
gdb 45608,O=C1CC=C(C#C)C1=O,-6.522569228994,-10.8727,-6.567252235515209,-2.737465433612,-9.2897,-2.8137433904663154,3.785103795382,1.583018308385,3.7535088450488936,45608,1.9225692289939997,0.9380872659757545,0.13023533962477424,2.4625345663880003,0.0,0.0,6.086954435323511,-5.956719095698737,-6.086954435323511,3.3664779306837573,0.11790837799366541,0.904625930262656,23.141973,-2.608914,0
gdb 45609,O=C1CC=C(C#N)C1=O,-7.083123781005999,-11.3657,-7.112231664398336,-3.295298847022,-9.7792,-3.351186692515723,3.787824933984,1.586517122862,3.7610449718826127,45609,2.4831237810059994,0.9298459552739311,0.16672970993633143,1.904701152978,0.0,0.0,5.219906176792453,-5.053176466856121,-5.219906176792453,5.775828099149475,0.7843924846110809,0.3293838018643464,28.667091,-0.41883165,0
gdb 45610,O=C1NC=C(C#C)C1=O,-6.405560269107999,-10.9663,-6.447951560444403,-2.84358983909,-9.2924,-2.9300975830252636,3.5619704300179995,1.673960904283,3.517853977419139,45610,1.8055602691079995,1.8928425685778665,0.24679144629108035,2.3564101609100003,0.0,0.0,5.882642802102627,-5.635851355811546,-5.882642802102627,3.545173007156518,0.04938108814068735,0.150615915200456,24.405872,-1.9349481,0
gdb 45714,N=C1NC=CC(=O)C1=O,-6.650462743288,-10.8064,-6.635041184687188,-3.053117511444,-9.456,-3.1215964302280694,3.594624093242,1.350458953016,3.513444754459119,45714,2.0504627432880005,1.7125997726568625,0.25357788999317804,2.1468824885560003,0.0,0.0,6.296438351407428,-6.04286046141425,-6.296438351407428,3.7079369741933754,-0.569813676366605,0.47080695284303353,21.505417,-2.035485,0
gdb 45715,O=C1CC=CC(=O)C1=O,-6.704885515328,-11.1434,-6.554740635126566,-3.363327312072,-9.3818,-2.8166846813549853,3.341558203256,1.761636464882,3.738055953771581,45715,2.104885515328,3.631508532638837,0.551974694283489,1.8366726879279998,0.0,0.0,5.637689750008826,-5.085715055725337,-5.637689750008826,4.665090759755116,0.29996611561558795,-0.9209176461674727,28.170458,-3.5464957,0
gdb 45716,O=C1NC=CC(=O)C1=O,-6.832779029622,-11.1399,-6.871053572365803,-3.4748939947540003,-9.9903,-3.5771410814568987,3.357885034868,1.149535348843,3.293912490908904,45716,2.2327790296220007,3.465339544227829,0.5587212099893343,1.7251060052459997,0.0,0.0,5.397436946023221,-4.838715736033887,-5.397436946023221,5.681001594749162,-0.4555523044558099,-0.9176159118466845,30.391247,-2.3140502,0
gdb 46028,O=C1CNC(C#C)C1=O,-6.114398438694,-10.6593,-6.67727178148952,-2.66671582996,-9.0634,-2.865042138147946,3.447682608734,1.595893553374,3.8122296433415745,46028,1.514398438694,2.6674517105832085,0.2917026257320871,2.5332841700400004,0.0,0.0,6.93819068957853,-6.6464880638464425,-6.93819068957853,1.9001255962273085,-0.6763255971287103,0.6070727886077708,9.860423,-3.1711743,0
gdb 46029,O=C1COC(C#C)C1=O,-6.574270862432,-11.1866,-6.695332036074547,-2.91161830414,-9.4834,-3.062313058127673,3.665373696894,1.703194636973,3.6330189779468745,46029,1.974270862432,1.3744693633594616,0.19595006824149228,2.28838169586,0.0,0.0,6.52284771603308,-6.326897647791587,-6.52284771603308,3.3705601035965516,-0.2192241904965938,0.8863231679056772,18.592028,-1.300637,0
gdb 46474,O=C1CCC2(CN2)C1=O,-6.293993586426,-10.5944,-6.251617542918205,-2.51705320685,-8.9103,-2.53095703352847,3.776940379576,1.684127024103,3.720660509389735,46474,1.6939935864259998,0.9632154049268533,0.11782536685000801,2.68294679315,0.0,0.0,7.716144538632568,-7.59831917178256,-7.716144538632568,0.9582912748143371,-0.8405137549467099,1.8423998871557627,8.306786,1.6106381,0
gdb 46475,O=C1CCC2(CO2)C1=O,-6.465425318352,-11.046,-6.480585288478811,-2.794609344254,-9.2917,-2.806552725741668,3.670815974098,1.754302840655,3.674032562737143,46475,1.8654253183519998,1.351170627847177,0.18200850477143235,2.4053906557460003,0.0,0.0,7.135773876027249,-6.953765371255817,-7.135773876027249,2.3017169243950546,-0.5325174443844335,1.252805080831406,12.283184,-0.4302944,0
gdb 46476,O=C1CNC2(CC2)C1=O,-5.926639875156,-10.3579,-6.133130628250329,-2.43541904879,-8.7621,-2.6054856489146605,3.491220826366,1.595820473716,3.527644979335668,46476,1.326639875156,2.3437664304222854,0.22452825215734087,2.76458095121,0.0,0.0,7.055515109020727,-6.830986856863387,-7.055515109020727,0.973446220159988,-1.023912270668426,0.755504133492852,8.442038,-4.815341,0
gdb 46477,O=C1COC2(CC2)C1=O,-6.440935070934,-11.0492,-6.579484790673534,-2.691206077378,-9.1642,-2.802620792013734,3.752450132158,1.885076620445,3.7768639986598,46477,1.8409350709339998,1.0423540045065862,0.13856620719904245,2.508793922622,0.0,0.0,6.718963112800198,-6.580396905601155,-6.718963112800198,2.5447188198158126,-0.06032821592440627,1.2287876248392116,13.550672,-2.2289732,0
gdb 47268,N=C1NCCC(=O)C1=O,-6.74842373296,-10.6151,-6.521444146217292,-2.9932524622,-8.819,-2.350388465071379,3.757892409362,1.796082579258,4.171055681145914,47268,2.1484237329600004,1.0242691988607229,0.15890504055515667,2.2067475378,0.0,0.0,6.681143098013896,-6.52223805745874,-6.681143098013896,2.7610403327373008,0.31238173985454165,0.9869224488763845,16.244255,0.49471515,0
gdb 47272,O=C1CCCC(=O)C1=O,-6.57154972383,-11.0809,-6.418156341698867,-3.1728476099319995,-8.9523,-2.350383433410979,3.4014232525,2.128657043216,4.067772908287888,47272,1.9715497238299997,3.055045526541275,0.43493968981497294,2.0271523900680006,0.0,0.0,6.023503438543719,-5.588563748728746,-6.023503438543719,3.6414292865681936,0.6708815804490144,-0.4503387668232874,26.255083,-4.5511913,0
gdb 47273,O=C1CCNC(=O)C1=O,-6.691279822318,-10.9543,-6.481043770810984,-3.017742709618,-9.0609,-2.530848851401359,3.6735371127,1.893426644605,3.9501949194096246,47273,2.0912798223180005,1.3396570401878067,0.20230629523534296,2.182257290382,0.0,0.0,5.877854793836934,-5.675548498601591,-5.877854793836934,3.7649952536273243,0.630310421912055,0.3327255867534496,24.61409,-3.5186274,0
gdb 47274,O=C1CCOC(=O)C1=O,-7.104892889822,-11.4637,-6.8994561894918425,-3.472172856152,-9.609,-2.9414668193108153,3.63272003367,1.854709743148,3.957989370181027,47274,2.504892889822,1.5221341649643025,0.27532504136153946,1.727827143848,0.0,0.0,5.38969215385498,-5.11436711249344,-5.38969215385498,5.575731949786554,1.0154191375011066,-0.10800276612281727,28.647703,-0.77530146,0
gdb 47275,O=C1CNCC(=O)C1=O,-6.688558683716,-10.9183,-6.444305192565961,-3.268087461002,-9.1538,-2.707278970214782,3.420471222714,1.764538389944,3.7370262223511794,47275,2.088558683716,2.8896978829362383,0.43581556951732653,1.9319125389979999,0.0,0.0,5.877602305149152,-5.441786735631825,-5.877602305149152,4.117715565588084,0.16563325765263595,-0.5075273855530104,26.95114,-3.7189076,0
gdb 47276,O=C1COCC(=O)C1=O,-6.887201801661999,-11.4456,-6.735169207574481,-3.567412707222,-9.603,-3.048112268083088,3.31978909444,1.842548353997,3.6870569394913932,47276,2.2872018016619995,3.8641550337138684,0.6382085910328761,1.6325872927779999,0.0,0.0,5.40150465385498,-4.7632960628221035,-5.40150465385498,5.514806856830719,0.4934648372425258,-1.2083265205214708,29.157898,-3.0347004,0
gdb 47284,O=C1CNCC(=O)C=C1,-6.239570814386,-10.3101,-6.2979575627583895,-2.699369493184,-8.7399,-2.4020998640464644,3.542922459804,1.570186079045,3.895857698711925,47284,1.6395708143860002,2.0057749745528928,0.23747396663876333,2.500630506816,0.0,0.0,6.8547496587802845,-6.617275692141521,-6.8547496587802845,1.6524049098544722,-0.5706252195677513,0.655168446745941,9.812618,-4.881189,0
gdb 48053,O=CC(=O)C(=O)C1CC1,-6.661347297696,-11.1161,-6.491709970918767,-3.044954095638,-8.7842,-2.0693242647008003,3.613672063456,2.331930395038,4.422385706217966,48053,2.061347297696001,1.6148116791059912,0.24036801068108182,2.1550459043620003,0.0,0.0,6.394309382540181,-6.153941371859099,-6.394309382540181,3.132758937600044,0.9973840849077061,0.47505842100367696,24.12953,-5.469594,0
gdb 48054,O=CC(=O)C(=O)C1CN1,-6.92529774209,-11.0154,-6.529807173326288,-3.300741124226,-8.9451,-2.2736315581671023,3.624556617864,2.07027005705,4.2561756151591865,48054,2.32529774209,1.5612427541935827,0.2621516676917011,1.8992588757739999,0.0,0.0,6.875760364954328,-6.6136086972626265,-6.875760364954328,3.159237116950829,0.48020614172209636,0.6745630850879455,17.299826,1.2899044,0
gdb 48055,O=CC(=O)C(=O)C1CO1,-6.903528633273999,-11.4998,-6.801789270484126,-3.385096420888,-10.0039,-3.0793963776342053,3.518432212386,1.495895326271,3.722392892849921,48055,2.3035286332739995,2.1599435834684053,0.35928545990497496,1.814903579112,0.0,0.0,6.171666890407093,-5.812381430502118,-6.171666890407093,4.846310487718909,-0.10042845850074729,0.16363342791134808,27.025023,-0.8250657,0
gdb 48057,O=CC(=O)C(=O)CC#C,-6.87087497005,-11.2352,-6.669948198792562,-3.314346817236,-8.9336,-2.2412742603585953,3.5565281528140003,2.301627087897,4.428673938433967,48057,2.2708749700500004,1.9245049831541745,0.3155846583935802,1.8856531827639997,0.0,0.0,5.996608019239595,-5.681023360846015,-5.996608019239595,4.105271863423651,1.2134345215749696,-0.004218238977860368,25.769974,-5.2295184,0
gdb 48072,O=CC(=O)C12CN(C1)C2,-6.277666754814,-10.4697,-6.17256558138277,-2.859916670702,-9.5722,-2.893947866829922,3.420471222714,0.89751265033,3.278617714552848,48072,1.6776667548139998,2.8896978829362383,0.3500755319494627,2.3400833292980003,0.0,0.0,7.522128200818161,-7.172052668868698,-7.522128200818161,1.7070508834641567,-2.103957190288989,0.7654214770375266,7.117731,-1.2674435,0
gdb 48080,O=CC(=O)C1=CCOC1,-6.76202942597,-10.9511,-6.8410035779607545,-2.987810184996,-9.4608,-2.907715500398633,3.771498102372,1.490225968423,3.9332880775621217,48080,2.16202942597,0.9803092538672686,0.15304823374544926,2.2121898150040002,0.0,0.0,6.55351898158978,-6.400470747844331,-6.55351898158978,3.5253405289281834,-0.10466647480216267,1.1468267600681765,18.778206,-0.70890445,0
gdb 48081,O=CC(=O)C1=CNCC1,-5.681737400976,-10.1405,-5.514500831694018,-2.032690535694,-8.4582,-2.004284422922209,3.649046865282,1.682318448942,3.5102164087718086,48081,1.0817374009760001,1.446583714474193,0.1129975523613671,3.1673094643060002,0.0,0.0,6.9163046883660835,-6.803307136004716,-6.9163046883660835,-0.5583012000638329,-0.9099535244872405,1.0275762518290954,-2.6651053,-18.495726,1
gdb 48082,O=CC(=O)C1=NCCN1,-6.582434278238,-10.3828,-5.964529231457097,-2.949714244568,-9.6304,-3.2112621367630516,3.63272003367,0.752438263901,2.753267094694045,48082,1.982434278238,1.5221341649643025,0.21789905742883764,2.2502857554320004,0.0,0.0,6.646587588658386,-6.4286885312295485,-6.646587588658386,3.0045077942544482,-2.0627022637276085,0.7323248595225195,17.713917,-3.8611102,0
gdb 48132,O=CC(=O)C1OCC=C1,-6.391954576098,-10.6719,-6.367065452359576,-2.704811770388,-9.3217,-2.5893674210629976,3.68714280571,1.350158130386,3.777698031296578,48132,1.7919545760979998,1.2834220449430387,0.16607341281423663,2.4951882296120003,0.0,0.0,7.176637437124523,-7.010564024310286,-7.176637437124523,1.9240322898216475,-0.809217028018248,1.3246957466827403,10.520967,-0.23299381,0
gdb 48158,O=CC(=O)CN1CCC1,-5.997389478808,-9.8861,-5.929875479153535,-2.337458059118,-9.1228,-2.618276063034239,3.65993141969,0.763227601745,3.3115994161192956,48158,1.3973894788080006,1.3981343826783799,0.14108147908771598,2.862541940882,0.0,0.0,7.149486266779034,-7.008404787691318,-7.149486266779034,0.8270236433766724,-1.9144407123423683,1.274688918421877,6.0634775,-4.253147,0
gdb 48180,O=CC(=O)CNCC#C,-6.370185467282,-10.1754,-6.444114575268661,-2.82998414608,-9.258,-2.861574434241982,3.540201321202,0.917445793023,3.582540141026679,48180,1.770185467282,2.022397780835128,0.2585169182979637,2.37001585392,0.0,0.0,7.022749658780284,-6.76423274048232,-7.022749658780284,2.0661119470959046,-1.4784677869598435,0.7910861877051519,7.9846206,-2.1187837,0
gdb 48181,O=CC(=O)CNCC#N,-6.849105861234,-10.6055,-7.039030273008575,-3.1293093923,-9.4665,-3.12629802815588,3.719796468934,1.138958111406,3.912732244852695,48181,2.2491058612340007,1.1571526578958493,0.18793348777856836,2.0706906077,0.0,0.0,6.517517734188532,-6.329584246409963,-6.517517734188532,3.8274571547251472,-0.5315243961553925,0.9798566796399197,19.659504,-1.8637135,0
gdb 49106,O=CC1=C(NCC1)C=O,-6.05453338945,-10.322,-5.809263501228847,-2.50344751384,-8.7924,-2.514549538804663,3.55108587561,1.529553644121,3.2947139624241846,49106,1.4545333894500005,1.9566473968431604,0.20551327670892403,2.6965524861600003,0.0,0.0,7.123024214993302,-6.917510938284378,-7.123024214993302,0.9627696048573425,-1.2788328783136815,0.8481625346914045,8.009189,-4.657372,0
gdb 49109,O=CC1=C2CC3C2N3C1,-6.321204972446,-10.4367,-6.197757159340222,-2.549706870074,-8.7872,-2.731518212286836,3.771498102372,1.649433982671,3.466238947053386,49109,1.7212049724460001,0.9803092538672686,0.12184264366733011,2.650293129926,0.0,0.0,7.955125771033202,-7.833283127365872,-7.955125771033202,0.7659553155896311,-1.3037873067989714,1.9300953515090515,7.905391,1.3060668,0
gdb 49118,N=C1NC(C=O)=CC1=O,-6.811009920806001,-10.9618,-6.796004950095286,-3.363327312072,-9.5742,-3.347714573856434,3.444961470132,1.387541000877,3.448290376238852,49118,2.211009920806001,2.688961267390861,0.42931776221074225,1.8366726879279998,0.0,0.0,6.505800589169666,-6.076482826958923,-6.505800589169666,4.163787574900629,-0.8049430536322636,0.05014494285902162,21.398859,-0.9541809,0
gdb 49119,O=CC1=CC(=O)C(=O)C1,-6.759308287368,-11.2272,-6.808045136553295,-3.542922459804,-10.0002,-3.6122067695875644,3.219106966166,1.226980276791,3.1958383669657304,49119,2.1593082873680007,5.122552007677911,0.7987385527795323,1.6570775401959998,0.0,0.0,5.817027730778058,-5.0182891779985255,-5.817027730778058,5.423233453673051,-0.8534488500428485,-1.259691983988027,31.205473,-2.6240718,0
gdb 49120,O=CC1=CC(=O)C(=O)N1,-7.009653038752,-11.3416,-7.060004568335248,-3.640883449476,-10.0367,-3.7289511363531105,3.368769589276,1.30485424374,3.331053431982138,49120,2.4096530387520003,3.358380226842754,0.5843701142872417,1.5591165505239999,0.0,0.0,5.6277354075616834,-5.043365293274442,-5.6277354075616834,5.971960274297652,-0.42945227140600273,-0.7844411324652996,30.703316,-1.7442714,0
gdb 49129,O=CC1=CC(=O)CC1=O,-6.906249771876,-11.5778,-7.063255082194847,-3.41502894551,-10.0335,-3.5682940439941238,3.491220826366,1.544269396342,3.4949610382007235,49129,2.3062497718760007,2.3437664304222854,0.39032313140496705,1.78497105449,0.0,0.0,5.857021480778057,-5.46669834937309,-5.857021480778057,5.428702993289243,-0.11158416487866635,-0.07754510418632136,29.051926,-1.452408,0
gdb 49134,O=CC1=CC(=O)CNC1,-6.201474873958,-10.2293,-6.189851527123879,-2.783724789846,-9.1069,-2.778514446318926,3.4177500841119994,1.122408094573,3.4113370808049526,49134,1.6014748739580005,2.9128148495667223,0.3368500594856222,2.416275210154,0.0,0.0,6.9669070552299885,-6.630056995744367,-6.9669070552299885,1.7669263634160481,-1.47481804212247,0.35649884031290197,7.8392205,-2.730389,0
