smiles_key,SMILES,HOMO(eV),HOMO_xtb(eV),HOMO_DFT(eV),LUMO(eV),LUMO_xtb(eV),LUMO_DFT(eV),GAP(eV),GAP_xtb(eV),GAP_DFT(eV),Id,Approx Gap,Hardness (η),Chemical Potential (μ),Electrophilicity (ω),Gap Δ (Real - Approx)
gdb 130536,O1N=NC=C2C=NC=C12,-6.253176507396,-10.8741,-6.365289223754414,-3.4259134999180003,-9.5512,-3.356989793461062,2.824541868876,1.322904981671,3.0082994302933517,130536,0.5401354609328304,0.2700677304664152,-0.2700677304664152,0.1350338652332076,2.4681639693605213
gdb 130537,O1N=NC=C2N=CC=C12,-6.087187052674,-10.9318,-6.918121645967841,-3.004137016608,-9.3431,-3.055398147720974,3.083050036066,1.588771929772,3.8627234982468672,130537,0.5401354609328304,0.2700677304664152,-0.2700677304664152,0.1350338652332076,3.322588037314037
gdb 130538,O1N=NC=C2N=CN=C12,-6.859990415642,-11.4526,-7.8099152210132665,-3.357885034868,-9.8249,-3.444571649057732,3.502105380774,1.627675701581,4.365343571955535,130538,0.22734787156213088,0.11367393578106544,-0.11367393578106544,0.05683696789053272,4.137995700393404
gdb 130589,O=C1C=CC2=C1NN=C2,-6.283109032017999,-10.8517,-6.2118077962473945,-2.563312563084,-8.9133,-2.621018274025311,3.719796468934,1.938396190723,3.5907895222220834,130589,0.582136593335302,0.291068296667651,-0.291068296667651,0.1455341483338255,3.0086529288867814
gdb 130590,O=C1C=CC2=C1NN=N2,-6.715770069735999,-11.0343,-6.627894108264768,-2.936108551558,-9.3427,-3.007095877573116,3.779661518178,1.691608864463,3.620798230691652,130590,0.2699718717575118,0.1349859358787559,-0.1349859358787559,0.06749296793937795,3.3508263589341403
gdb 130591,O=C1C=CC2=C1ON=C2,-6.772913980378,-11.5292,-6.717405524725422,-3.08849231327,-9.5489,-3.163881357842093,3.684421667108,1.980317679088,3.553524166883329,130591,0.6977431939224386,0.3488715969612193,-0.3488715969612193,0.17443579848060964,2.8557809729608903
gdb 130667,O=C1N=NOC=C1C#N,-7.453198630877999,-11.5933,-7.934510131718904,-4.389196565025999,-9.8782,-3.246036626812895,3.064002065852,1.715118321105,4.688473504906009,130667,-0.12158183204026343,-0.060790916020131716,0.060790916020131716,-0.030395458010065858,4.810055336946272
gdb 130680,O=C1NC2=C(N1)N=NO2,-6.234128537181999,-11.115,-6.0369804379597705,-2.525216622656,-7.9113,-0.9572173004806482,3.708911914526,3.203779573439,5.079763137479122,130680,-0.13779602616760833,-0.06889801308380417,0.06889801308380417,-0.03444900654190208,5.2175591636467304
gdb 130686,O=C1NC2=C(ON=N2)O1,-6.65318388189,-11.8763,-6.661326849427177,-2.93882969016,-8.4884,-1.3476369317526546,3.71435419173,3.387881835159,5.313689917674523,130686,0.009728451651416475,0.004864225825708238,-0.004864225825708238,0.002432112912854119,5.3039614660231065
gdb 130885,O=CC1=NC(=O)NN=N1,-7.41510269045,-11.0452,-7.301820945873491,-3.65993141969,-10.1207,-3.6585478353385477,3.752450132158,0.924489387734,3.643273110534943,130885,-0.5856853356270054,-0.2928426678135027,0.2928426678135027,-0.14642133390675136,4.228958446161949
gdb 130889,O=CC1=NC=NNC1=O,-6.96611482112,-10.8033,-6.930920513193921,-3.404144391102,-9.7375,-3.419593712611383,3.559249291416,1.065879095248,3.5113268005825375,130889,-0.2677659114874198,-0.1338829557437099,0.1338829557437099,-0.06694147787185495,3.779092712069957
gdb 130890,O=CC1=NC=NOC1=O,-7.379727888624,-11.3265,-7.400801457420048,-3.951093250104,-10.472,-4.033152947538443,3.42863463852,0.854475280107,3.3676485098816054,130890,-0.14770613783070125,-0.07385306891535062,0.07385306891535062,-0.03692653445767531,3.5153546477123068
gdb 130919,O=CC1=NON=NC1=O,-6.732096901348,-11.5286,-7.476126529355765,-2.955156521772,-10.0435,-3.3342625478062264,3.774219240974,1.485107647749,4.141863981549539,130919,-0.465004069392416,-0.232502034696208,0.232502034696208,-0.116251017348104,4.606868050941955
gdb 131165,[O-]C1=C(NC=[NH2+])NN=C1,-4.274908743742,-9.702,-4.931485196063457,-1.3224733605719998,-6.4477,-0.13291973248601896,2.95243538317,3.254320944983,4.798565463577439,131165,-1.005297038542155,-0.5026485192710775,0.5026485192710775,-0.2513242596355387,5.8038625021195935
gdb 131225,OC1=CC2=C(N1)ON=N2,-5.161999927994,-10.5514,-5.569651540357285,-1.697990487648,-7.3677,-0.42077405890220426,3.464009440346,3.183750349784,5.14887748145508,131225,0.3927532046895228,0.1963766023447614,-0.1963766023447614,0.0981883011723807,4.756124276765557
gdb 131901,NC1=CNC(=C1)N(=O)=O,-5.744323588822,-10.1841,-5.605158891268907,-1.964662070644,-8.5392,-1.888371797272635,3.779661518178,1.644905272241,3.716787093996272,131901,0.4651707701153813,0.23258538505769066,-0.23258538505769066,0.11629269252884535,3.251616323880891
gdb 131902,NC1=CNC(=N1)N(=O)=O,-5.989226063002,-10.5173,-5.824715691338289,-2.280314148476,-8.8595,-2.2112208346386297,3.711633053128,1.657780942191,3.6134948566996594,131902,0.15363766940014303,0.07681883470007152,-0.07681883470007152,0.03840941735003576,3.4598571872995163
gdb 132092,CC1=C(F)N=CC(=N)N1,-5.45588289701,-10.0963,-5.398509087344855,-1.668057963026,-7.8792,-1.6259761500834968,3.785103795382,2.21709519912,3.772532937261358,132092,0.5274864809735932,0.2637432404867966,-0.2637432404867966,0.1318716202433983,3.245046456287765
gdb 132116,NC1=C(F)NC(=N)C=N1,-4.990568196068,-9.7073,-4.819195001345179,-1.4476457362639998,-7.6677,-1.2830855612435712,3.542922459804,2.039584381394,3.5361094401016073,132116,0.02752323360639916,0.01376161680319958,-0.01376161680319958,0.00688080840159979,3.5085862064952082
gdb 132121,NC1=C(F)OC(=N)C=N1,-5.493978837438,-10.259,-5.278388187585733,-1.893912466992,-8.3074,-1.8263316215547059,3.600066370446,1.951584753728,3.452056566031027,132121,0.19373539524705624,0.09686769762352812,-0.09686769762352812,0.04843384881176406,3.258321170783971
gdb 132124,NC1=C(F)OC(=O)C=N1,-5.899428489136,-10.7273,-5.706260509045644,-2.302083257292,-8.7534,-2.2455200764446683,3.597345231844,1.973981804855,3.460740432600976,132124,0.14084584338821646,0.07042292169410823,-0.07042292169410823,0.035211460847054114,3.3198945892127596
gdb 132872,NC1=CNC(=N)C(F)=N1,-4.990568196068,-9.6647,-4.82338324869074,-1.284377420144,-7.6106,-1.198551284920259,3.703469637322,2.054070912696,3.6248319637704807,132872,0.027523233606399133,0.013761616803199567,-0.013761616803199567,0.006880808401599783,3.5973087301640816
gdb 132886,OC1=CNC(=N)C(F)=N1,-5.29261458089,-10.2818,-5.30682987207883,-1.5211164785179998,-7.9345,-1.379078426971432,3.771498102372,2.347294701639,3.927751445107398,132886,0.09240101001458612,0.04620050500729306,-0.04620050500729306,0.023100252503646532,3.8353504350928116
gdb 133015,CN=C1NC=C(F)C=N1,-5.412344679377999,-10.0484,-5.383938334534152,-1.624519745394,-7.961,-1.6321779409219757,3.787824933984,2.087391434148,3.7517603936121766,133015,0.40285998503815373,0.20142999251907687,-0.20142999251907687,0.10071499625953843,3.348900408574023
gdb 133016,CN=C1NC=C(F)N=C1,-5.404181263572,-9.885,-5.355847341929942,-1.80955717033,-8.009,-1.7719220817449963,3.594624093242,1.875955764242,3.5839252601849454,133016,0.4028599850381538,0.2014299925190769,-0.2014299925190769,0.10071499625953845,3.181065275146792
gdb 133232,CN1N=C(F)C=NC1=N,-6.076302498266,-10.5704,-6.029407378287608,-2.304804395894,-8.6758,-2.239444379008269,3.771498102372,1.894601337443,3.7899629992793393,133232,0.09609019040291339,0.048045095201456695,-0.048045095201456695,0.02402254760072835,3.693872808876426
gdb 133234,CN1N=C(F)N=CC1=N,-6.059975666654,-10.3798,-6.011313955392704,-2.318410088904,-8.6726,-2.2566754804014226,3.744286716352,1.707140147583,3.7546384749912813,133234,0.09609019040291361,0.048045095201456806,-0.048045095201456806,0.024022547600728403,3.6585482845883677
gdb 133278,CN=C1NN=C(F)C=N1,-5.93208215236,-10.2878,-5.900884266620922,-2.370111722342,-8.779,-2.3549015119772654,3.5619704300179995,1.50885489709,3.545982754643657,133278,0.1173921039868569,0.05869605199342845,-0.05869605199342845,0.029348025996714225,3.4285906506568
gdb 133305,NC1=C(F)C(=N)N=NO1,-5.853169132902,-10.5394,-6.005453885692113,-2.293919841486,-8.7829,-1.794565066360642,3.559249291416,1.756451293932,4.210888819331471,133305,-0.12274501829801271,-0.061372509149006355,0.061372509149006355,-0.030686254574503177,4.333633837629484
gdb 133337,NC1=C(F)ON=NC1=N,-5.012337304884,-10.6318,-5.852417940705838,-2.889849195324,-8.6843,-1.972432895857669,2.12248810956,1.947582636157,3.8799850448481688,133337,-0.12274501829801271,-0.061372509149006355,0.061372509149006355,-0.030686254574503177,4.002730063146181
gdb 133813,C1C=C2C3C4OC13C24,-5.812352053872,-9.1661,-4.9003180706748015,-2.481678405024,-8.422,-2.2254141867993527,3.330673648848,0.744146675457,2.674903883875449,133813,0.9205889079505268,0.4602944539752634,-0.4602944539752634,0.2301472269876317,1.7543149759249221
gdb 133815,C1C2C3OC4C3C1=CC24,-5.246355224656,-9.214,-5.002883058545346,-2.130651525366,-8.4351,-2.2958620389505837,3.11570369929,0.778896385669,2.7070210195947624,133815,1.0711107733071357,0.5355553866535678,-0.5355553866535678,0.2677776933267839,1.6359102462876267
gdb 133816,N1C2C3OC4C3C1=NC24,-4.484436416096,-9.3913,-5.270733878864039,-1.276214004338,-7.3602,-1.3451124534149903,3.208222411758,2.03115624562,3.925621425449049,133816,0.21128432418143792,0.10564216209071896,-0.10564216209071896,0.05282108104535948,3.714337101267611
gdb 133822,CC12C3C1C1=CC2=CC31,-4.974241364456,-9.2447,-5.284948267407929,-1.6381254384039998,-7.5553,-1.7529104467672683,3.336115926052,1.689432850028,3.53203782064066,133822,1.378031438080513,0.6890157190402565,-0.6890157190402565,0.34450785952012825,2.154006382560147
gdb 133826,CC12C3N1C1=NC2C3=C1,-5.815073192474,-9.6682,-5.143362236664084,-2.39460196976,-8.8459,-3.01287229150594,3.420471222714,0.822294021279,2.1304899451581436,133826,0.5743256719797168,0.2871628359898584,-0.2871628359898584,0.1435814179949292,1.5561642731784269
gdb 133827,OC12C3C1C1=CC2C3=C1,-4.927982008222,-9.5486,-5.394654437704168,-2.410928801372,-7.945,-1.9601557951365678,2.51705320685,1.603571484909,3.4344986425676005,133827,0.7316501694737785,0.36582508473688924,-0.36582508473688924,0.18291254236844462,2.7028484730938223
gdb 133830,CC12C3C4CC1N=C4N23,-5.254518640462,-9.1496,-5.309402548048447,-1.929287268818,-7.7257,-1.7433674999805087,3.325231371644,1.423855396172,3.5660350480679384,133830,0.7593434769939462,0.3796717384969731,-0.3796717384969731,0.18983586924848656,2.8066915710739924
gdb 133835,OC12C3C1C1=NC2CN31,-5.556565025284,-9.8867,-5.45557987402079,-2.119766970958,-8.6249,-2.3071979752133274,3.439519192928,1.26181895646,3.1483818988074628,133835,0.0490683966196393,0.02453419830981965,-0.02453419830981965,0.012267099154909825,3.0993135021878233
gdb 133837,CC12C3C4N=C(C=C14)N23,-6.05453338945,-9.64,-5.1424337865155145,-3.058559788648,-8.7768,-2.9759830817960875,2.995973600802,0.863163962775,2.166450704719427,133837,0.5743256719797168,0.2871628359898584,-0.2871628359898584,0.1435814179949292,1.5921250327397103
gdb 133841,CC12C3C1C1=CC3OC21,-5.200095868421999,-9.6241,-5.376479498549258,-2.29936211869,-5.3717,0.6826780477826563,2.900733749732,4.25243786443,6.059157546331914,133841,1.0711107733071357,0.5355553866535678,-0.5355553866535678,0.2677776933267839,4.988046773024778
gdb 133845,OC12C3C1C1=CC3OC21,-5.34703735293,-9.8033,-5.357458812452877,-1.567375834752,-5.3694,0.8950954171072993,3.779661518178,4.433889355489,6.252554229560176,133845,0.4225160138011609,0.21125800690058044,-0.21125800690058044,0.10562900345029022,5.830038215759015
gdb 133848,CC12C3C1N1CC3N=C21,-5.502142253243999,-9.6548,-5.445123663536378,-2.234054792242,-8.4818,-2.4243297812957887,3.268087461002,1.173079311579,3.020793882240589,133848,0.7003015973363531,0.35015079866817655,-0.35015079866817655,0.17507539933408828,2.320492284904236
gdb 133853,OC12C3C1N1CC3N=C21,-5.679016262374,-9.9375,-5.606204219963321,-2.419092217178,-8.7319,-2.5617897181972777,3.259924045196,1.205589211972,3.0444145017660436,133853,0.0490683966196393,0.02453419830981965,-0.02453419830981965,0.012267099154909825,2.995346105146404
gdb 133854,CC12CC34CC=C(C13)C24,-4.28579329815,-8.4207,-4.3693750652910675,-2.481678405024,-7.714,-1.8071964274497978,1.804114893126,0.706681099528,2.56217863784127,133854,1.5883855032969363,0.7941927516484681,-0.7941927516484681,0.39709637582423407,0.9737931345443336
gdb 133858,CC1N2C3C4=CCC13C24,-4.606887653186,-8.6748,-4.602212827319493,-2.832705284682,-7.9451,-2.068744177627353,1.7741823685039997,0.729718384257,2.5334686496921397,133858,0.9735296672295769,0.48676483361478845,-0.48676483361478845,0.24338241680739423,1.5599389824625627
gdb 133864,C1C2CC3OC4CC1C234,-3.771498102372,-9.9408,-5.314895676223971,-1.7360864280759998,-8.5677,-1.9858759384742968,2.032690535694,1.373098847654,3.3290197377496744,133864,1.3261316314012808,0.6630658157006404,-0.6630658157006404,0.3315329078503202,2.0028881063483936
gdb 133866,C1C2OC3CC4OC1C234,-4.28579329815,-8.8939,-4.193755075585551,-2.046296228704,-6.8901,-1.1478466591670697,2.239497069446,2.003822249655,3.045908416418481,133866,0.8887831686777846,0.4443915843388923,-0.4443915843388923,0.22219579216944615,2.157125247740696
