smiles_key,SMILES,HOMO(eV),HOMO_xtb(eV),HOMO_DFT(eV),LUMO(eV),LUMO_xtb(eV),LUMO_DFT(eV),GAP(eV),GAP_xtb(eV),GAP_DFT(eV),Id,voc_pcbm(V),jsc_pcbm(A.m-2),pce_pcbm(%),voc_pcdtbt(V),jsc_pcdtbt(A.m-2),pce_pcdtbt(%),sas1(%),pce_pcbm_sas(%),pce_pcdtbt_sas(%)
gdb 129015,N1N=NC2=CN=CC2=N1,-6.31304155664,-10.3787,-6.29462192285827,-2.78916706705,-8.9853,-2.7198133823555573,3.52387448959,1.393425762178,3.574808540502713,129015,1.7130415566400001,2.124784918030066,0.2628369947084937,2.41083293295,0.0,0.0,5.934770932037209,-5.671933937328715,-5.934770932037209
gdb 129018,N1N=NC=C2C=CC=C12,-5.600103242916,-10.045,-5.594514129766899,-1.967383209246,-8.0627,-1.8981235901279225,3.629998895068,1.982282739622,3.6963905396389762,129018,1.0001032429160002,1.5350700152266699,0.11086045157129971,3.232616790754,0.0,0.0,6.753573724985277,-6.642713273413977,-6.753573724985277
gdb 129020,N1N=NC=C2C=NC=C12,-5.91847645935,-10.3117,-5.911604577050455,-2.5769182560940003,-8.6483,-2.4963422265252686,3.341558203256,1.663312571161,3.4152623505251865,129020,1.31847645935,3.631508532638837,0.345750700106978,2.623081743906,0.0,0.0,6.382720629129706,-6.036969929022727,-6.382720629129706
gdb 129053,N=C1C=CON=NC1=O,-7.276324621748,-11.0085,-6.961720640552724,-3.48305741056,-8.9912,-2.5718105838010223,3.793267211188,2.017274083044,4.389910056751702,129053,2.676324621748001,0.9135625232521977,0.17655526946919575,1.71694258944,0.0,0.0,6.063594446023222,-5.887039176554026,-6.063594446023222
gdb 129156,N=C1N=NON=CC1=O,-6.854548138438,-11.2001,-7.340058351037086,-3.161963055524,-9.2267,-2.7371117542007704,3.689863944312,1.973476810277,4.602946596836315,129156,2.2545481384380004,1.2724373410738619,0.20715696386368285,2.038036944476,0.0,0.0,5.800891105528,-5.593734141664317,-5.800891105528
gdb 129170,N=C1NC2=C(N1)N=NO2,-5.83684230129,-10.3341,-5.4202088006856695,-2.296640980088,-7.5535,-0.7166161278782924,3.540201321202,2.780601778429,4.703592672807377,129170,1.23684230129,2.022397780835128,0.180627773789714,2.903359019912,0.0,0.0,6.395365337631613,-6.214737563841899,-6.395365337631613
gdb 129175,N=C1NC2=C(O1)N=NO2,-6.386512298894,-11.1447,-6.10230175475526,-2.704811770388,-8.0643,-1.0399702616003383,3.681700528506,3.08038976246,5.062331493154922,129175,1.786512298894,1.3056519185656532,0.16843682278503508,2.4951882296120003,0.0,0.0,5.975423661359264,-5.806986838574229,-5.975423661359264
gdb 129177,N=C1NC2=C(ON=N2)O1,-6.239570814386,-11.0776,-6.0593013667495175,-2.691206077378,-8.1473,-1.1193290918877752,3.548364737008,2.930242520405,4.939972274861742,129177,1.6395708143860002,1.9729005920895721,0.23358180021759997,2.508793922622,0.0,0.0,5.95565939336919,-5.722077593151591,-5.95565939336919
gdb 129188,N=C1NN=C(C=N1)C#C,-6.17698462654,-10.1386,-6.225331290210454,-2.40820766277,-8.4546,-2.333865274242838,3.76877696377,1.683966587213,3.8914660159676155,129188,1.5769846265400005,0.9889601964351334,0.11261853959107938,2.79179233723,0.0,0.0,6.8020217280308035,-6.689403188439724,-6.8020217280308035
gdb 129200,N=C1NN=CC(=N1)C#C,-6.23140739858,-10.0766,-6.27914139990629,-2.549706870074,-8.4936,-2.4705707142081197,3.681700528506,1.582931414236,3.8085706856981707,129200,1.6314073985800002,1.3056519185656532,0.1538131470211159,2.650293129926,0.0,0.0,6.8132133763824525,-6.659400229361337,-6.8132133763824525
gdb 129201,N=C1NN=CC(=N1)C#N,-6.811009920806001,-10.5413,-6.856309779839618,-3.240876074982,-9.235,-3.1505838343925783,3.572854984426,1.306266963515,3.70572594544704,129201,2.211009920806001,1.8309325887147991,0.29232547574345563,1.9591239250180001,0.0,0.0,6.035188196023222,-5.742862720279767,-6.035188196023222
gdb 129204,N=C1NN=CC(C=O)=C1,-6.239570814386,-10.4577,-6.213702876624482,-2.563312563084,-8.8202,-2.5600221248974138,3.676258251302,1.637566598212,3.653680751727068,129204,1.6395708143860002,1.3282331391751123,0.1572563204659989,2.636687436916,0.0,0.0,6.936772893384446,-6.779516572918447,-6.936772893384446
gdb 129205,N=C1NN=CC(C=O)=N1,-6.511684674586,-10.4304,-6.602568441966753,-3.227270381972,-9.407,-3.0759250254311743,3.284414292614,1.023400934411,3.5266434165355784,129205,1.9116846745860003,4.270716683591684,0.5895499940002112,1.9727296180279998,0.0,0.0,6.5624641843979665,-5.972914190397756,-6.5624641843979665
gdb 129208,N=C1NN=CC=C1C=O,-6.225965121376,-10.4383,-6.224863005924629,-2.636783305338,-8.8029,-2.6289671866264035,3.589181816038,1.635387374315,3.5958958192982253,129208,1.6259651213760005,1.7415122127668012,0.20447554237293009,2.563216694662,0.0,0.0,6.950934431845984,-6.746458889473054,-6.950934431845984
gdb 129214,N=C1NN=CN=C1C#C,-6.212359428366,-10.1736,-6.179595107531478,-2.443582464596,-8.4283,-2.404673801561606,3.766055825168,1.745237237597,3.774921305969872,129214,1.6123594283659999,0.9976811543354851,0.11616017278500519,2.756417535404,0.0,0.0,6.851919310448387,-6.735759137663382,-6.851919310448387
gdb 129215,N=C1NN=CN=C1C#N,-6.859990415642,-10.623,-6.822742029551072,-3.145636223912,-9.2079,-3.105664947284533,3.71435419173,1.415042314069,3.7170770822665387,129215,2.259990415642,1.1773746219737515,0.1921431414632058,2.054363776088,0.0,0.0,6.067566561407838,-5.875423419944632,-6.067566561407838
gdb 129216,N=C1NN=CN=C1C=O,-6.628693634472,-10.4527,-6.634019301280673,-3.083050036066,-9.3457,-3.1043858094960988,3.545643598406,1.107030068806,3.529633491784574,129216,2.028693634472001,1.9892761822061256,0.2914171915271535,2.116949963934,0.0,0.0,6.62488183145679,-6.333464639929637,-6.62488183145679
gdb 129243,N=C1OC2=C(O1)N=NO2,-6.813731059408,-12.0111,-6.792002826597116,-3.112982560688,-8.6692,-1.413710821967985,3.70074849872,3.341946159961,5.378292004629131,129243,2.2137310594080004,1.229352724366097,0.19651919910995908,2.087017439312,0.0,0.0,5.457601462166229,-5.26108226305627,-5.457601462166229
gdb 129291,N=C1ON=CC(C=O)=N1,-7.458640908082,-11.0211,-7.4964071876278195,-3.76877696377,-10.0889,-3.6323148734834505,3.689863944312,0.932161513376,3.864092314144369,129291,2.858640908082,1.2724373410738619,0.2626634407128111,1.4312230362299998,0.0,0.0,6.214829061407837,-5.952165620695026,-6.214829061407837
gdb 129305,N=C1ON=CN=C1C=O,-7.328026255185999,-10.9617,-7.187928778433522,-3.629998895068,-10.0194,-3.6188860076126823,3.698027360118,0.942286717723,3.56904277082084,129305,2.7280262551859993,1.2399969399499469,0.24427148820343156,1.5700011049319997,0.0,0.0,6.130947330638606,-5.886675842435174,-6.130947330638606
gdb 129336,N=C1[N-]N=C(NC=[NH2+])O1,-4.215043694498,-9.1379,-4.189500594145249,-1.980988902256,-7.744,-1.6138033310609223,2.234054792242,1.393849752325,2.5756972630843267,129336,0.0,51.10219898618334,0.0,3.219011097744,0.0,0.0,7.728432768644321,-7.728432768644321,-7.728432768644321
gdb 129337,N=C1[N-]C(NC=[NH2+])=NO1,-4.127967259234,-9.2773,-4.31707264471797,-2.24493934665,-7.9232,-2.0228592695784484,1.883027912584,1.354074245,2.2942133751395217,129337,0.0,94.88583031604122,0.0,2.9550606533500003,0.0,0.0,7.689064785276338,-7.689064785276338,-7.689064785276338
gdb 129387,NC(=[NH2+])C1=N[N-]C(=N)O1,-5.379691016153999,-9.6561,-4.908830727735294,-1.91840271441,-7.75,-1.4513760811049727,3.461288301744,1.90613430694,3.4574546466303215,129387,0.7796910161539994,2.5622137236472833,0.14425852997656022,3.28159728559,0.0,0.0,7.72919243600399,-7.5849339060274295,-7.72919243600399
gdb 129393,NC(=[NH2+])C1=NOC(=N)[N-]1,-4.511647802116,-9.2702,-4.3485030405832585,-1.95921979344,-7.915,-1.9689691837575345,2.552428008676,1.355150995789,2.379533856825724,129393,0.0,26.610047352252987,0.0,3.24078020656,0.0,0.0,7.68190220731376,-7.68190220731376,-7.68190220731376
gdb 129401,NC(=[NH2+])N1C=C([O-])C=N1,-4.34021607019,-8.6655,-3.9541431202103117,-1.2979831131539998,-7.133,-0.9706297248321759,3.044954095638,1.532455804799,2.983513395378136,129401,0.0,8.172582823388202,0.0,3.902016886846,0.0,0.0,7.514658220018491,-7.514658220018491,-7.514658220018491
gdb 129643,NC1=C(N)C(=N)N=NO1,-5.396017847766,-9.8447,-5.355426965736484,-1.978267763654,-8.1423,-1.5135209482145209,3.420471222714,1.702330691607,3.8419060175219633,129643,0.7960178477660003,2.8896978829362383,0.1661035308104703,3.221732236346,0.0,0.0,6.70054669795825,-6.5344431671477805,-6.70054669795825
gdb 129736,NC1=C(O)ON=NC1=N,-4.6531470094200005,-10.2972,-5.684948855011515,-2.519774345452,-8.4605,-1.8131571704793235,2.133372663968,1.836661809607,3.871791684532192,129736,0.05314700942000067,61.689842305562266,0.23675333809494725,2.6802256545480003,0.0,0.0,6.528734255503331,-6.2919809174083845,-6.528734255503331
gdb 129860,NC1=CC2=C(N1)ON=N2,-4.957914532844,-9.8674,-5.111486003056022,-1.559212418946,-7.0949,-0.25181745097986946,3.398702113898,2.772488961058,4.859668552076153,129860,0.35791453284399993,3.0793485445386213,0.0795869388162637,3.640787581054,0.0,0.0,6.348587881876957,-6.269000943060694,-6.348587881876957
gdb 129868,NC1=CC2=C(ON=N2)O1,-5.227307254442,-10.3603,-5.469818979689151,-1.872143358176,-7.6188,-0.5955284480196295,3.357885034868,2.741443963318,4.874290531669522,129868,0.6273072544419998,3.465339544227829,0.15697472234691207,3.327856641824,0.0,0.0,5.933503799170075,-5.776529076823163,-5.933503799170075
gdb 129915,NC1=CNC2=C1N=NO2,-5.055875522516,-9.8067,-5.294496212822285,-1.798672615922,-7.178,-0.42519682473067816,3.257202906594,2.628679340167,4.869299388091607,129915,0.4558755225159999,4.608973558366441,0.15172393923225094,3.4013273840780003,0.0,0.0,6.26319667308575,-6.111472733853499,-6.26319667308575
gdb 129940,NC1=COC2=C1N=NO2,-5.600103242916,-10.4042,-5.821868244572505,-2.195958851814,-7.7395,-0.8174386710886737,3.404144391102,2.664735269754,5.004429573483831,129940,1.0001032429160002,3.0309150939909215,0.2188881371280557,3.0040411481860003,0.0,0.0,5.828952750219026,-5.61006461309097,-5.828952750219026
gdb 129994,NC1=[NH+]C2=C(C1)C=N[N-]2,-4.764713692102,-8.6694,-4.644357267022829,-1.235396925308,-7.0169,-1.2135847290119843,3.529316766794,1.652504738043,3.430772538010845,129994,0.16471369210200032,2.090145532365326,0.024860499336375377,3.9646030746920005,0.0,0.0,7.869168621762497,-7.8443081224261215,-7.869168621762497
gdb 129996,NC1=[NH+]C2=C(C1)N=N[N-]2,-5.172884482402,-9.1391,-5.077533207616384,-1.575539250558,-7.367,-1.5574482108627752,3.597345231844,1.772068471474,3.520084996753609,129996,0.5728844824020001,1.698307899976457,0.07025659660456036,3.624460749442,0.0,0.0,7.60397829878985,-7.53372170218529,-7.60397829878985
gdb 129999,NC1=NC2=C(C1)ON=N2,-5.406902402174,-10.4393,-5.651751319943268,-1.684384794638,-7.4188,-0.9070977395938278,3.725238746138,3.020497233669,4.744653580349441,129999,0.8069024021740006,1.1372491682491812,0.06626439777931181,3.5156152053620002,0.0,0.0,6.186904365393442,-6.12063996761413,-6.186904365393442
gdb 130009,NC1=NC2=C(ON=N2)O1,-5.804188638066,-10.9813,-5.933819541760973,-2.166026327192,-7.8948,-0.7655883050688101,3.638162310874,3.086452447869,5.168231236692162,130009,1.204188638066,1.4965601013049,0.13013445780052224,3.033973672808,0.0,0.0,5.514628127860506,-5.384493670059984,-5.514628127860506
gdb 130182,NC1=NNC2=C1N=NO2,-5.790582945055999,-10.4659,-6.048916918734622,-2.269429594068,-7.5702,-0.8220311214583993,3.52387448959,2.895702910467,5.226885797276223,130182,1.1905829450559995,2.124784918030066,0.1826746362437893,2.9305704059320004,0.0,0.0,5.871443659309935,-5.688769023066145,-5.871443659309935
gdb 130355,NC=[NH+]C1=C([O-])C=NN1,-4.274908743742,-8.6145,-3.766700185515717,-1.3224733605719998,-6.9396,-0.8767262508486399,2.95243538317,1.674949898403,2.8899739346670774,130355,0.0,10.364476507303424,0.0,3.877526639428001,0.0,0.0,7.6994715803423786,-7.6994715803423786,-7.6994715803423786
gdb 130356,NC=[NH+]C1=C(O)N=N[N-]1,-4.985125918864,-9.2622,-4.894650757698851,-1.4884628152939998,-7.345,-1.3713755965241183,3.49666310357,1.917239036773,3.523275161174732,130356,0.3851259188640002,2.3059080077031666,0.0641280957740919,3.7115371847060006,0.0,0.0,7.691901375712928,-7.627773279938836,-7.691901375712928
gdb 130357,NC=[NH+]C1=C([O-])ON=C1,-4.851790127366,-9.5646,-4.60533928383634,-1.46941484508,-7.2837,-1.3340579125447285,3.379654143684,2.280866998839,3.271281371291612,130357,0.251790127366,3.2543920438346974,0.05917144650417213,3.73058515492,0.0,0.0,7.413430585692138,-7.354259139187966,-7.413430585692138
gdb 130358,NC=[NH+]C1=C([O-])ON=N1,-5.11574057176,-9.9492,-4.951230361083863,-1.71431731926,-7.5607,-1.3838939661448337,3.4014232525,2.388505792584,3.567336394939029,130358,0.5157405717600001,3.055045526541275,0.11377650870023569,3.48568268074,0.0,0.0,7.043907170823305,-6.930130662123069,-7.043907170823305
gdb 130366,NC=[NH+]C1=NC(O)=N[N-]1,-4.664031563828,-9.3976,-4.5968371154158945,-1.5864238049659998,-7.4966,-1.5309367602426636,3.077607758862,1.901072060655,3.065900355173231,130366,0.06403156382800007,7.502049223312791,0.03468787033696983,3.6135761950340006,0.0,0.0,7.724787862199415,-7.6900999918624455,-7.724787862199415
gdb 130370,NC=[NH+]C1=N[N-]C(=N)O1,-4.215043694498,-9.1216,-3.973557833735176,-1.980988902256,-7.7894,-1.7941661402535485,2.234054792242,1.332178082487,2.1793916934816275,130370,0.0,51.10219898618334,0.0,3.219011097744,0.0,0.0,7.896105949517502,-7.896105949517502,-7.896105949517502
gdb 130374,NC=[NH+]C1=NNC=C1[O-],-3.806872904198,-8.5075,-3.579802420087039,-1.2245123709,-7.0011,-1.1341180368623793,2.582360533298,1.506356178914,2.4456843832246595,130374,0.0,24.915117209262835,0.0,3.9754876291,0.0,0.0,7.6840804872249695,-7.6840804872249695,-7.6840804872249695
gdb 130377,NC=[NH+]C1=NOC(=N)[N-]1,-4.127967259234,-9.1687,-3.9397540942454112,-2.24493934665,-8.0168,-2.2976926442854966,1.883027912584,1.151825410196,1.6420614499599147,130377,0.0,94.88583031604122,0.0,2.9550606533500003,0.0,0.0,7.710320502532055,-7.710320502532055,-7.710320502532055
gdb 130382,NC=[NH+]C1=NOC([O-])=C1,-4.283072159548,-9.1051,-4.0150984303089405,-2.06806533752,-7.8543,-2.167435596204617,2.215006822028,1.250828951365,1.8476628341043235,130382,0.0,52.99068483768426,0.0,3.13193466248,0.0,0.0,7.351726739538292,-7.351726739538292,-7.351726739538292
gdb 130383,NC=[NH+]C1=NOC=C1[O-],-4.250418496324,-9.0213,-3.9894987112424216,-1.798672615922,-7.6262,-1.8286582171584715,2.451745880402,1.395170025233,2.16084049408395,130383,0.0,33.01732767124132,0.0,3.4013273840780003,0.0,0.0,7.410980585692138,-7.410980585692138,-7.410980585692138
gdb 130386,[NH3+]CC#CC1=CN=N[N-]1,-6.914413187681999,-10.2237,-6.419892702954682,-3.453124885938,-6.9031,-0.7602980573275011,3.461288301744,3.3206457155,5.65959464562718,130386,2.3144131876819998,2.5622137236472833,0.4282130193833419,1.7468751140619998,0.0,0.0,7.63997927265007,-7.211766253266728,-7.63997927265007
gdb 130387,[NH3+]CC#CC1=NC=N[N-]1,-6.83005789102,-8.5265,-4.709393883294342,-3.423192361316,-5.6378,-1.5047784253419092,3.404144391102,2.888752391591,3.204615457952433,130387,2.2300578910200004,3.0309150939909215,0.4880828263588457,1.776807638684,0.0,0.0,7.59321477560865,-7.105131949249804,-7.59321477560865
gdb 130404,NC1=NOC(C[NH3+])=C1[O-],-6.223243982773999,-10.108,-5.547535582236316,-2.465351573412,-6.0686,0.48611283527063337,3.757892409362,4.039369422952,6.033648417506949,130404,1.6232439827739993,1.0242691988607229,0.1200608832216893,2.734648426588,0.0,0.0,7.07076501380987,-6.950704130588181,-7.07076501380987
gdb 130482,O1C=CC2=CC=CC2=N1,-5.53751705507,-10.0938,-5.518334955726047,-1.970104347848,-8.1743,-1.9201449698482713,3.567412707222,1.919523499646,3.5981899858777755,130482,0.9375170550700005,1.861653849090924,0.12603226137288828,3.229895652152,0.0,0.0,6.6001096917212445,-6.474077430348356,-6.6001096917212445
gdb 130484,O1C=CC2=CN=CC2=N1,-5.923918736554,-10.4693,-5.885437886016881,-2.538822315666,-8.7861,-2.499321303855193,3.385096420888,1.68319124037,3.3861165821616876,130484,1.3239187365539997,3.203489817853336,0.3062586018913924,2.661177684334,0.0,0.0,6.220487222536298,-5.914228620644906,-6.220487222536298
gdb 130487,O1C=NC2=CC=CC2=N1,-5.981062647196,-10.5187,-5.959850042549216,-2.348342613526,-8.6763,-2.3140414636850366,3.63272003367,1.842315595849,3.6458085788641794,130487,1.3810626471959997,1.5221341649643025,0.15179935717296722,2.8516573864740002,0.0,0.0,6.225997991767068,-6.074198634594101,-6.225997991767068
gdb 130489,O1C=NC2=CN=CC2=N1,-6.427329377924,-10.8243,-6.383066281463966,-2.960598798976,-9.3377,-2.9338459233628136,3.4667305789480003,1.486601413845,3.4492203581011527,130489,1.827329377924,2.5211784690797954,0.3326779718292708,2.239401201024,0.0,0.0,5.804285617351893,-5.471607645522623,-5.804285617351893
gdb 130506,O1N=CC2=CC=CC2=N1,-6.310320418038,-10.8035,-6.2715722510131835,-2.508889791044,-8.7554,-2.4272822076468614,3.798709488392,2.048148033662,3.844290043366322,130506,1.7103204180379998,0.8975414792253555,0.11084998224267108,2.691110208956,0.0,0.0,6.326521068690144,-6.215671086447473,-6.326521068690144
gdb 130508,O1N=CC2=CN=CC2=N1,-6.723933485541999,-10.9671,-6.6664950544747255,-3.039511818434,-9.334,-2.9741392802144344,3.681700528506,1.633025143542,3.692355774260291,130508,2.1239334855419996,1.3056519185656532,0.2002497314644382,2.160488181566,0.0,0.0,5.910901001967278,-5.71065127050284,-5.910901001967278
gdb 130511,O1N=CC=C2C=CC=C12,-5.594660965712,-10.1551,-5.601152111430447,-2.342900336322,-8.4345,-2.3133771047133944,3.25176062939,1.720634362323,3.2877750067170526,130511,0.9946609657120005,4.679418193038152,0.3361015793702988,2.8570996636780004,0.0,0.0,6.605977467189019,-6.269875887818721,-6.605977467189019
gdb 130512,O1N=CC=C2C=CN=C12,-6.40828140771,-10.6741,-6.373734251035571,-2.696648354582,-8.8288,-2.65650428713106,3.711633053128,1.845326639553,3.717229963904511,130512,1.8082814077099998,1.1876064456533655,0.15507514009953366,2.5033516454180003,0.0,0.0,6.194029200558276,-6.038954060458742,-6.194029200558276
gdb 130513,O1N=CC=C2C=NC=C12,-5.937524429564,-10.5013,-5.931823345521156,-2.944271967364,-9.0357,-2.9162284714873086,2.9932524622,1.46554953281,3.0155948740338476,130513,1.3375244295640003,9.34147993333813,0.9022378189926606,2.255728032636,0.0,0.0,6.226690299459375,-5.324452480466714,-6.226690299459375
gdb 130516,O1N=CN=C2C=CC=C12,-6.038206557838,-10.6476,-6.056057793258078,-2.89801261113,-9.1027,-2.8967026549460826,3.140193946708,1.544911151063,3.1593551383119953,130516,1.4382065578380006,6.350542905565358,0.6595317970298028,2.30198738887,0.0,0.0,6.232201068690145,-5.5726692716603425,-6.232201068690145
gdb 130517,O1N=CN=C2C=CN=C12,-6.933461157896001,-10.6693,-6.899184436430444,-3.298019985624,-9.533,-3.2816070366972716,3.635441172272,1.136330777246,3.617577399733172,130517,2.333461157896001,1.5092977524773716,0.25431918351340904,1.9019800143760002,0.0,0.0,5.838137365603641,-5.583818182090233,-5.838137365603641
gdb 130518,O1N=CN=C2C=NC=C12,-6.427329377924,-10.94,-6.419768723146985,-3.532037905396,-9.7562,-3.5522784339228086,2.895291472528,1.183836059786,2.8674902892241767,130518,1.827329377924,11.958885518995869,1.5780151340297932,1.6679620946040001,0.0,0.0,5.810864638330915,-4.232849504301122,-5.810864638330915
gdb 130519,O1N=CN=C2N=CC=C12,-6.949787989508001,-10.7954,-6.992448750320146,-3.246318352186,-9.5209,-3.2228124994019107,3.70074849872,1.274465156906,3.7696362509182353,130519,2.349787989508001,1.229352724366097,0.20859735956354283,1.953681647814,0.0,0.0,5.731228274694551,-5.522630915131009,-5.731228274694551
gdb 130534,O1N=NC=C2C=CC=C12,-5.828678885484,-10.6148,-6.001749732427402,-2.819099591672,-8.9504,-2.7379326631748313,3.009579293812,1.664449449259,3.2638170692525703,130534,1.228678885484,8.957555480691557,0.7947518014493261,2.3809004083280003,0.0,0.0,6.300755354404431,-5.506003552955105,-6.300755354404431
gdb 130535,O1N=NC=C2C=CN=C12,-6.821894475213999,-11.0549,-6.750555285831656,-3.472172856152,-9.3743,-3.1027203213036114,3.349721619062,1.680624847964,3.647834964528045,130535,2.2218944752139995,3.5475524475131506,0.5691881803958122,1.727827143848,0.0,0.0,5.849113589379865,-5.279925408984052,-5.849113589379865
gdb 130536,O1N=NC=C2C=NC=C12,-6.253176507396,-10.8741,-6.365289223754414,-3.4259134999180003,-9.5512,-3.356989793461062,2.824541868876,1.322904981671,3.0082994302933517,130536,1.6531765073959999,14.22156416142113,1.6977362007621912,1.7740865000819996,0.0,0.0,5.883573729240005,-4.185837528477814,-5.883573729240005
gdb 130537,O1N=NC=C2N=CC=C12,-6.087187052674,-10.9318,-6.918121645967841,-3.004137016608,-9.3431,-3.055398147720974,3.083050036066,1.588771929772,3.8627234982468672,130537,1.4871870526740005,7.39511245807024,0.7941709514177354,2.1958629833920003,0.0,0.0,5.889418484484761,-5.095247533067026,-5.889418484484761
gdb 130538,O1N=NC=C2N=CN=C12,-6.859990415642,-11.4526,-7.8099152210132665,-3.357885034868,-9.8249,-3.444571649057732,3.502105380774,1.627675701581,4.365343571955535,130538,2.259990415642,2.268603559896354,0.3702276289957397,1.842114965132,0.0,0.0,5.451771055900208,-5.081543426904468,-5.451771055900208
gdb 130589,O=C1C=CC2=C1NN=C2,-6.283109032017999,-10.8517,-6.2118077962473945,-2.563312563084,-8.9133,-2.621018274025311,3.719796468934,1.938396190723,3.5907895222220834,130589,1.6831090320179996,1.1571526578958493,0.14063924519995863,2.636687436916,0.0,0.0,6.272484998877605,-6.131845753677647,-6.272484998877605
gdb 130590,O=C1C=CC2=C1NN=N2,-6.715770069735999,-11.0343,-6.627894108264768,-2.936108551558,-9.3427,-3.007095877573116,3.779661518178,1.691608864463,3.620798230691652,130590,2.1157700697359996,0.9547715013561054,0.14587186507539093,2.263891448442,0.0,0.0,5.917638676792453,-5.771766811717063,-5.917638676792453
gdb 130591,O=C1C=CC2=C1ON=C2,-6.772913980378,-11.5292,-6.717405524725422,-3.08849231327,-9.5489,-3.163881357842093,3.684421667108,1.980317679088,3.553524166883329,130591,2.1729139803780004,1.2944933687075437,0.2031168642964621,2.11150768673,0.0,0.0,5.750247330638606,-5.547130466342144,-5.750247330638606
gdb 130667,O=C1N=NOC=C1C#N,-7.453198630877999,-11.5933,-7.934510131718904,-4.389196565025999,-9.8782,-3.246036626812895,3.064002065852,1.715118321105,4.688473504906009,130667,2.8531986308779995,0.0,0.0,0.8108034349740005,7.77534253268831,0.45523823351886644,4.4867565461626935,-4.4867565461626935,-4.031518312643827
gdb 130680,O=C1NC2=C(N1)N=NO2,-6.234128537181999,-11.115,-6.0369804379597705,-2.525216622656,-7.9113,-0.9572173004806482,3.708911914526,3.203779573439,5.079763137479122,130680,1.6341285371819996,1.1979195911881866,0.1413570590231092,2.674783377344,0.0,0.0,5.564214182451076,-5.422857123427967,-5.564214182451076
gdb 130686,O=C1NC2=C(ON=N2)O1,-6.65318388189,-11.8763,-6.661326849427177,-2.93882969016,-8.4884,-1.3476369317526546,3.71435419173,3.387881835159,5.313689917674523,130686,2.053183881890001,1.1773746219737515,0.1745605637694249,2.2611703098400002,0.0,0.0,5.027488597444743,-4.852928033675319,-5.027488597444743
gdb 130885,O=CC1=NC(=O)NN=N1,-7.41510269045,-11.0452,-7.301820945873491,-3.65993141969,-10.1207,-3.6585478353385477,3.752450132158,0.924489387734,3.643273110534943,130885,2.8151026904500007,1.0423540045065862,0.21189128766696277,1.54006858031,0.0,0.0,5.238470362822428,-5.026579075155465,-5.238470362822428
gdb 130889,O=CC1=NC=NNC1=O,-6.96611482112,-10.8033,-6.930920513193921,-3.404144391102,-9.7375,-3.419593712611383,3.559249291416,1.065879095248,3.5113268005825375,130889,2.36611482112,1.9086141715789724,0.32610509128586257,1.7958556088979998,0.0,0.0,5.735377789695678,-5.409272698409816,-5.735377789695678
gdb 130890,O=CC1=NC=NOC1=O,-7.379727888624,-11.3265,-7.400801457420048,-3.951093250104,-10.472,-4.033152947538443,3.42863463852,0.854475280107,3.3676485098816054,130890,2.7797278886240004,2.821334600181948,0.5663181732517192,1.248906749896,2.821334600181948,0.2544416638971651,5.241860283246832,-4.675542109995113,-4.9874186193496675
gdb 130919,O=CC1=NON=NC1=O,-6.732096901348,-11.5286,-7.476126529355765,-2.955156521772,-10.0435,-3.3342625478062264,3.774219240974,1.485107647749,4.141863981549539,130919,2.1320969013480005,0.9717278234096287,0.14960813054133765,2.2448434782280002,0.0,0.0,4.859633469239616,-4.710025338698278,-4.859633469239616
gdb 131165,[O-]C1=C(NC=[NH2+])NN=C1,-4.274908743742,-9.702,-4.931485196063457,-1.3224733605719998,-6.4477,-0.13291973248601896,2.95243538317,3.254320944983,4.798565463577439,131165,0.0,10.364476507303424,0.0,3.877526639428001,0.0,0.0,7.55876915119258,-7.55876915119258,-7.55876915119258
gdb 131225,OC1=CC2=C(N1)ON=N2,-5.161999927994,-10.5514,-5.569651540357285,-1.697990487648,-7.3677,-0.42077405890220426,3.464009440346,3.183750349784,5.14887748145508,131225,0.5619999279939998,2.5416213403016457,0.10314560495792365,3.502009512352,0.0,0.0,6.1552394635057395,-6.052093858547816,-6.1552394635057395
gdb 131901,NC1=CNC(=C1)N(=O)=O,-5.744323588822,-10.1841,-5.605158891268907,-1.964662070644,-8.5392,-1.888371797272635,3.779661518178,1.644905272241,3.716787093996272,131901,1.1443235888219998,0.9547715013561054,0.07889544262815776,3.2353379293560005,0.0,0.0,6.421390915362467,-6.34249547273431,-6.421390915362467
gdb 131902,NC1=CNC(=N1)N(=O)=O,-5.989226063002,-10.5173,-5.824715691338289,-2.280314148476,-8.8595,-2.2112208346386297,3.711633053128,1.657780942191,3.6134948566996594,131902,1.3892260630019997,1.1876064456533655,0.1191376659801994,2.919685851524,0.0,0.0,6.028863526232602,-5.9097258602524025,-6.028863526232602
gdb 132092,CC1=C(F)N=CC(=N)N1,-5.45588289701,-10.0963,-5.398509087344855,-1.668057963026,-7.8792,-1.6259761500834968,3.785103795382,2.21709519912,3.772532937261358,132092,0.8558828970100005,0.9380872659757545,0.057977730055244196,3.531942036974,0.0,0.0,6.888137977103511,-6.830160247048267,-6.888137977103511
gdb 132116,NC1=C(F)NC(=N)C=N1,-4.990568196068,-9.7073,-4.819195001345179,-1.4476457362639998,-7.6677,-1.2830855612435712,3.542922459804,2.039584381394,3.5361094401016073,132116,0.3905681960679999,2.0057749745528928,0.056569547316532263,3.7523542637360006,0.0,0.0,6.814288277999831,-6.757718730683298,-6.814288277999831
